Đoàn Thanh Trường,0,Tiền vệ,170,61,11/3/2000,https://vpf.vn/wp-content/uploads/2019/02/NDFC_VN0000663_DoanThanhTruong_18-1-150x150.jpg
Trần Văn Đạt,0,Tiền vệ,175,65,12/26/2000,https://vpf.vn/wp-content/uploads/2023/10/NDFC_19_TranVanDat_VN001857-150x150.jpg
Hoàng Minh Tuấn,0,Tiền đạo,177,67,8/26/1995,https://vpf.vn/wp-content/uploads/2018/12/NDFC_VN0000523_HoangMinhTuan_28-150x150.jpg
Lê Vũ Phong,0,Thủ môn,181,58,10/23/2001,https://vpf.vn/wp-content/uploads/2022/02/NDFC_VN0000669_LeVuPhong_23-150x150.jpg
Trần Nguyên Mạnh,0,Thủ môn,178,70,12/20/1991,https://vpf.vn/wp-content/uploads/2018/12/NDFC_VN0000553_TranNguyenManh_26-150x150.jpg
Trần Ngọc Sơn,0,Tiền đạo,175,60,1/27/2003,https://vpf.vn/wp-content/uploads/2021/04/NDFC_VN0000668_TranNgocSon_27-1-150x150.jpg
Tô Văn Vũ,0,Tiền vệ,175,60,10/20/1993,https://vpf.vn/wp-content/uploads/2023/10/NDFC_28_ToVanvu_VN0000170-150x150.jpg
Trần Đức Dũng,0,Thủ môn,180,76,5/31/1997,https://vpf.vn/wp-content/uploads/2019/02/NDFC_VN0002268_TranDucDung_29-150x150.png
Ngô Đức Huy,0,Hậu vệ,178,63,2/22/2000,https://vpf.vn/wp-content/uploads/2020/01/NDFC_VN0002260_NgoDucHuy_32-150x150.jpg
Trần Văn Công,0,Tiền vệ,176,70,2/15/1999,https://vpf.vn/wp-content/uploads/2023/10/NDFC_37_TranVanCong_VN001859-150x150.jpg
Mai Xuân Quyết,0,Tiền vệ,171,68,4/1/1999,https://vpf.vn/wp-content/uploads/2018/12/NDFC_VN0002248_MaiXuanQuyet_14-150x150.jpg
Trần Liêm Điều,0,Thủ môn,185,74,2/19/2001,https://vpf.vn/wp-content/uploads/2019/02/NDFC_VN0000675_TranLiemDieu_82-1-150x150.jpg
Lý Công Hoàng Anh,0,Tiền vệ,166,70,9/1/1999,https://vpf.vn/wp-content/uploads/2023/10/NDFC_88_LyCongHoangAnh_VN0000373-150x150.jpg
Nguyễn Văn Anh,0,Tiền đạo,175,75,10/20/1996,https://vpf.vn/wp-content/uploads/2023/10/NDFC_91_NguyenVanAnh_VN001860-150x150.jpg
Ngô Tùng Quốc,0,Hậu vệ,172,63,1/27/1998,https://vpf.vn/wp-content/uploads/2018/12/HCMC_2_NgoTungQuoc_VN001949-150x150.jpg
Nguyễn Thanh Thảo,0,Hậu vệ,178,73,5/14/1995,https://vpf.vn/wp-content/uploads/2018/12/HCMC_3_NguyenThanhThao_VN0001108-150x150.jpg
Lê Cao Hoài An,0,Hậu vệ,178,74,9/19/1993,https://vpf.vn/wp-content/uploads/2018/12/HCMC_4_LeCaoHoaiAn_VN001950-150x150.jpg
Nguyễn Minh Tùng,0,Tiền vệ,185,75,8/9/1992,https://vpf.vn/wp-content/uploads/2018/12/HCMC_5_NguyenMinhTung_VN0000423-150x150.jpg
Võ Huy Toàn,0,Tiền vệ,168,65,3/15/1993,https://vpf.vn/wp-content/uploads/2018/12/HCMC_6_VoHuyToan_VN001951-150x150.jpg
Ntep De Madiba Paul Georges,0,Tiền đạo,180,80,7/29/1992,https://vpf.vn/wp-content/uploads/2018/12/HCMC_7_NtepDeMadibaPaulGeorges_FR001955-150x150.jpg
Nguyễn Vũ Tín,0,Hậu vệ,172,66,1/1/1998,https://vpf.vn/wp-content/uploads/2018/12/HCMC_8_NguyenVuTin_VN0001099-150x150.jpg
Hồ Tuấn Tài,0,Tiền đạo,172,68,3/16/1995,https://vpf.vn/wp-content/uploads/2018/12/HCMC_9_HoTuanTai_VN0001096-150x150.jpg
Timite Cheick Aymar,0,Tiền đạo,178,75,,https://vpf.vn/wp-content/uploads/2023/10/Cheick-Aymar-150x150.jpg
Lâm Thuận,0,Tiền vệ,170,70,11/20/1998,https://vpf.vn/wp-content/uploads/2018/12/HCMC_11_LamThuan_VN0000308-150x150.jpg
Lê Trung Vinh,0,Tiền vệ,178,74,1/29/2003,https://vpf.vn/wp-content/uploads/2023/03/Le-Trung-Vinh-150x150.jpg
Uông Ngọc Tiến,0,Tiền vệ,166,63,3/23/2000,https://vpf.vn/wp-content/uploads/2018/12/HCMC_15_UongNgocTien_VN0001104-150x150.jpg
Nguyễn Thanh Khôi,0,Tiền vệ,165,60,11/18/2001,https://vpf.vn/wp-content/uploads/2018/12/HCMC_16_NguyenThanhKhoi_VN001963-150x150.jpg
Nguyễn Minh Trung,0,Tiền vệ,173,68,12/9/1992,https://vpf.vn/wp-content/uploads/2018/12/HCMC_17_NguyenMinhTrung_VN0001098-150x150.jpg
Bùi Ngọc Long,0,Tiền vệ,165,57,10/6/2001,https://vpf.vn/wp-content/uploads/2018/12/HCMC_18_BuiNgocLong_VN001964-150x150.jpg
Chu Văn Kiên,0,Tiền vệ,165,62,5/12/1998,https://vpf.vn/wp-content/uploads/2018/12/HCMC_20_ChuVanKien_VN001965-150x150.jpg
Đào Quốc Gia,0,Tiền vệ,177,70,8/25/1996,https://vpf.vn/wp-content/uploads/2018/12/HCMC_21_DaoQuocGia_VN0001094-150x150.jpg
Võ Hữu Việt Hoàng,0,Hậu vệ,175,71,5/22/2002,https://vpf.vn/wp-content/uploads/2018/12/HCMC_22_VoHuuVietHoang_VN0001101-150x150.jpg
Hoàng Vĩnh Nguyên,0,Tiền vệ,170,60,2/3/2002,https://vpf.vn/wp-content/uploads/2018/12/HCMC_23_HoangVinhNguyen_VN001966-150x150.jpg
Phạm Hữu Nghĩa,0,Thủ môn,181,79,5/12/1992,https://vpf.vn/wp-content/uploads/2018/12/HCMC_25_PhamHuuNghia_VN0000550-150x150.jpg
Trần Hoàng Phúc,0,Hậu vệ,181,77,4/28/2001,https://vpf.vn/wp-content/uploads/2018/12/HCMC_28_TranHoangPhuc_VN0001097-150x150.jpg
Nguyễn Hạ Long,0,Hậu vệ,170,68,3/9/1994,https://vpf.vn/wp-content/uploads/2018/12/HCMC_29_NguyenHaLong_VN001967-150x150.jpg
Đặng Ngọc Tuấn,0,Thủ môn,182,76,5/6/1995,https://vpf.vn/wp-content/uploads/2018/12/HCMC_38_DangNgocTuan_VN0001102-150x150.jpg
Da Silva Estevam Brendon Lucas,0,Hậu vệ,188,80,5/20/1995,https://vpf.vn/wp-content/uploads/2018/12/HCMC_43_DaSilvaEstevamBrendonLucas_BR001968-150x150.jpg
Sầm Ngọc Đức,0,Hậu vệ,170,70,5/18/1992,https://vpf.vn/wp-content/uploads/2018/12/HCMC_77_SamNgocDuc_VN0000189-150x150.jpg
Patrik Le Giang,0,Thủ môn,188,85,8/9/1992,https://vpf.vn/wp-content/uploads/2018/12/HCMC_89_PatrikLeGiang_SK001969-150x150.jpg
Ngô Xuân Sơn,0,Thủ môn,177,75,1/17/1997,https://vpf.vn/wp-content/uploads/2018/12/VTFC_1_NgoXuanSon_VN001862-150x150.jpg
Vũ Văn Quyết,0,Hậu vệ,175,68,5/4/1999,https://vpf.vn/wp-content/uploads/2020/01/VTFC_VN0002268_VuVanQuyet_2-150x150.jpg
Nguyễn Thanh Bình,0,Hậu vệ,183,78,11/2/2000,https://vpf.vn/wp-content/uploads/2019/03/VTFC_VN0000536_NguyenThanhBinh_3-150x150.jpg
Bùi Tiến Dũng,0,Hậu vệ,172,70,10/2/1995,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0002241_BuiTienDung_4-150x150.jpg
Nguyễn Xuân Kiên,0,Hậu vệ,170,66,1/4/2000,https://vpf.vn/wp-content/uploads/2019/03/VTFC_VN0000544_NguyenXuanKien_15-150x150.jpg
Nguyễn Công Phương,0,Tiền đạo,170,70,6/3/2006,https://vpf.vn/wp-content/uploads/2018/12/VTFC_6_NguyenCongPhuong_VN001868-150x150.jpg
Abdumuminov Jakhongir,0,Tiền vệ,186,86,2/9/1993,https://vpf.vn/wp-content/uploads/2021/03/VTFC_UZ0000531_AbdumuminovJakhongir_11-150x150.jpg
Nguyễn Hữu Thắng,0,Tiền vệ,168,63,5/19/2000,https://vpf.vn/wp-content/uploads/2019/03/VTFC_VN0000540_NguyenHuuThang_8-150x150.jpg
Trần Ngọc Sơn,0,Tiền vệ,168,66,10/29/1996,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0000541_TranNgocSon_9-150x150.jpg
Khuất Văn Khang,0,Tiền vệ,168,63,5/11/2003,https://vpf.vn/wp-content/uploads/2022/03/VTFC_VN0002258_KhuatVanKhang_30-150x150.jpg
Phan Tuấn Tài,0,Hậu vệ,177,75,1/7/2001,https://vpf.vn/wp-content/uploads/2021/03/VTFC_VN0001057_PhanTuanTai_12-1-150x150.jpg
Mohamed Essameldin Abouelella Sabe,0,Tiền đạo,176,74,1/1/1994,https://vpf.vn/wp-content/uploads/2023/06/mohamed-150x150.jpg
Đặng Tuấn Phong,0,Hậu vệ,175,72,7/2/2003,https://vpf.vn/wp-content/uploads/2018/12/VTFC_15_DangTuanPhong_VN001878-150x150.jpg
Nguyễn Huy Hùng,0,Tiền vệ,170,68,3/2/1992,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0002249_NguyenHuyHung_16-150x150.jpg
Nguyễn Đức Hoàng Minh,0,Tiền vệ,166,62,2/20/1998,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0000546_NguyenDucHoangMinh_17-150x150.jpg
Cao Trần Hoàng Hùng,0,Hậu vệ,178,76,4/4/1999,https://vpf.vn/wp-content/uploads/2019/03/VTFC_VN0000549_CaoTranHoangHung_20-150x150.jpg
Nguyễn Đức Chiến,0,Tiền vệ,180,77,8/24/1998,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0000550_NguyenDucChien_21-150x150.jpg
Trần Danh Trung,0,Tiền đạo,176,76,10/3/2000,https://vpf.vn/wp-content/uploads/2019/03/VTFC_VN0000548_TranDanhTrung_19-150x150.jpg
Nhâm Mạnh Dũng,0,Tiền đạo,178,77,4/12/2000,https://vpf.vn/wp-content/uploads/2019/02/VTFC_VN0000558_NhamManhDung_99-150x150.jpg
Quàng Thế Tài,0,Thủ môn,178,76,9/10/1996,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0000552_QuangTheTai_25-150x150.jpg
Nguyễn Hoàng Đức,0,Tiền vệ,183,74,1/11/1998,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0000554_NguyenHoangDuc_28-150x150.jpg
Phạm Văn Phong,0,Thủ môn,179,75,6/3/1993,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0002259_PhamVanPhong_36-150x150.jpg
Bruno Cunha Cantanhede,0,Tiền đạo,184,83,7/22/1993,https://vpf.vn/wp-content/uploads/2018/12/VTFC_37_BrunoCunhaCantanhede_BR001883-150x150.jpg
Dương Văn Hào,0,Tiền đạo,177,76,2/15/1997,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0000556_DuongVanHao_33-150x150.jpg
Bùi Quang Khải,0,Tiền vệ,168,63,5/19/1993,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0000543_BuiQuangKhai_14-150x150.jpg
Trương Tiến Anh,0,Tiền vệ,168,68,4/25/1999,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0000555_TruongTienAnh_29-150x150.jpg
Trần Mạnh Cường,0,Hậu vệ,166,66,1/27/1993,https://vpf.vn/wp-content/uploads/2018/12/VTFC_VN0002263_TranManhCuong_90-150x150.jpg
